FlareID_1,Start_Time_1,Peak_Time_1,End_Time_1,hgs_lon_1,hgs_lat_1,hgc_lon_1,hgc_lat_1,goes_class_1,FlareID_2,Start_Time_2,Peak_Time_2,End_Time_2,hgs_lon_2,hgs_lat_2,hgc_lon_2,hgc_lat_2,goes_class_2,solo_position_lon,solo_position_lat,solo_position_AU_distance
2203290740,2022-03-29 07:32:03.983,2022-03-29 07:40:59.984,2022-03-29 08:19:31.988,104.6737891969576,13.168426783670997,176.97639559246284,13.168426783671,C3.5,2203290823,2022-03-29 08:22:47.989,2022-03-29 08:23:15.989,2022-03-29 08:23:47.989,83.88261937619244,13.48511083729733,155.7980934249204,13.485110837297333,C2.3,88.27652575015105,1.008505605904657,0.3285300978084735
2204020641,2022-04-02 06:39:04.702,2022-04-02 06:41:36.703,2022-04-02 06:42:04.703,82.85478863256068,27.420632567072065,102.9389428653735,27.42063256707206,C1.9,2204020729,2022-04-02 06:44:12.704,2022-04-02 07:29:00.725,2022-04-02 07:55:32.737,58.01202080520855,11.889450730451074,77.66193524941735,11.889450730451076,C6.4,107.98945921194544,2.6157956264654008,0.3541971714224995
2204020833,2022-04-02 08:30:28.754,2022-04-02 08:33:36.755,2022-04-02 08:47:24.762,70.93237275953395,12.840172451761232,89.99047388764086,12.840172451761232,C3.5,2204020956,2022-04-02 09:53:00.792,2022-04-02 09:56:44.794,2022-04-02 10:00:56.796,55.370293271568805,14.73825861373206,73.66679133034248,14.73825861373206,C1.5,108.449873496669,2.6495768219571145,0.3550820679157204
2204020956,2022-04-02 09:53:00.792,2022-04-02 09:56:44.794,2022-04-02 10:00:56.796,55.370293271568805,14.73825861373206,73.66679133034248,14.73825861373206,C1.5,2204021125,2022-04-02 11:16:00.416,2022-04-02 11:25:32.417,2022-04-02 11:48:20.420,72.05833949535341,13.534468540212927,89.54138209277609,13.534468540212927,C1.5,108.72526638500015,2.6696776588788222,0.3556184341033291
2204021256,2022-04-02 12:55:16.427,2022-04-02 12:56:08.427,2022-04-02 12:57:24.427,56.77141899344977,15.15325036564627,73.4244540145013,15.15325036564627,C2.1,2204021308,2022-04-02 13:07:00.428,2022-04-02 13:08:00.428,2022-04-02 13:08:16.428,73.62385709240682,13.054968762150988,90.16817866288478,13.054968762150988,C3.4,109.04181995620796,2.692684508122392,0.3562415586695784
2204021926,2022-04-02 18:57:32.465,2022-04-02 19:26:04.468,2022-04-02 19:30:36.469,58.70370478981756,14.7039118327132,71.78443700371173,14.7039118327132,C2.0,2204021944,2022-04-02 19:38:40.469,2022-04-02 19:44:28.470,2022-04-02 19:52:48.471,77.70169196928775,13.378087202351985,90.61385459126738,13.378087202351985,C1.8,110.25401150796748,2.77979473001933,0.3586938117729318
2204031925,2022-04-03 19:13:52.519,2022-04-03 19:25:28.520,2022-04-03 19:42:32.522,138.04573452941187,-26.074281238158942,137.93920252041252,-26.07428123815895,C1.3,2204031957,2022-04-03 19:46:28.522,2022-04-03 19:57:04.523,2022-04-03 20:04:40.524,116.68228451233468,-16.90335051618503,116.28623579629053,-16.90335051618503,C1.0,114.52258713618654,3.073266844789252,0.3682032232199577
2204031957,2022-04-03 19:46:28.522,2022-04-03 19:57:04.523,2022-04-03 20:04:40.524,116.68228451233468,-16.90335051618503,116.28623579629053,-16.90335051618503,C1.0,2204032010,2022-04-03 20:07:48.525,2022-04-03 20:10:20.525,2022-04-03 20:13:40.525,137.55428845944465,-26.42507721868335,137.036691365383,-26.42507721868335,C1.0,114.5603174618817,3.075763575362258,0.3682936315551816
2204040734,2022-04-04 07:17:56.595,2022-04-04 07:34:36.597,2022-04-04 08:13:08.601,94.0574061096212,16.454843489275568,87.2705150164127,16.454843489275568,C3.2,2204040820,2022-04-04 08:19:24.602,2022-04-04 08:20:40.602,2022-04-04 08:25:24.602,111.5653533435008,19.34482177629445,104.35639016966046,19.34482177629445,C2.0,116.6023800467425,3.208194759639937,0.3733622459106285
2204041053,2022-04-04 10:52:12.618,2022-04-04 10:53:00.618,2022-04-04 10:54:16.618,97.86887744467566,-23.414730320765976,89.26419989867418,-23.414730320765976,C2.3,2204041100,2022-04-04 11:00:04.618,2022-04-04 11:00:44.618,2022-04-04 11:01:20.618,73.31967007169379,-27.909870444022364,64.64413776681866,-27.909870444022356,C2.1,117.04077324110813,3.2359184708917685,0.3744963578483792
2204141218,2022-04-14 12:17:08.131,2022-04-14 12:18:04.132,2022-04-14 12:21:44.132,128.25583750987244,1.580707775146616,346.89267565767045,1.580707775146616,C1.2,2204141250,2022-04-14 12:46:08.135,2022-04-14 12:50:04.135,2022-04-14 13:28:12.139,149.59852228546598,15.609240992931694,7.941976398427854,15.6092409929317,C1.3,144.96956443472394,4.323011130251696,0.4957000858747929
2204160105,2022-04-16 00:59:40.162,2022-04-16 01:05:44.162,2022-04-16 01:12:32.163,-168.98493599746496,-29.440138241774207,29.41050171457133,-29.440138241774207,C1.4,2204160136,2022-04-16 01:34:28.165,2022-04-16 01:36:40.166,2022-04-16 01:45:04.166,175.66868346299023,-20.696790296313896,13.78048857112026,-20.696790296313896,C1.7,147.61726981554702,4.332853077964884,0.5151612109171294
2204162134,2022-04-16 21:29:00.190,2022-04-16 21:34:12.191,2022-04-16 22:13:04.195,-171.82786891550322,-20.669984982059503,15.303290710640518,-20.669984982059503,C2.8,2204162302,2022-04-16 22:57:56.200,2022-04-16 23:02:12.200,2022-04-16 23:43:52.204,-155.90550983166565,-29.28232070314129,30.41872031204108,-29.28232070314129,C2.1,149.019519064685,4.328635783264652,0.5264451537098402
2205032310,2022-05-03 22:54:15.905,2022-05-03 23:10:27.907,2022-05-03 23:24:51.908,119.8617557708491,15.26557769898977,81.52912917493276,15.26557769898977,C1.0,2205032354,2022-05-03 23:41:23.910,2022-05-03 23:54:55.911,2022-05-04 00:03:43.912,141.24041098423842,18.517785404316104,102.4996480244145,18.517785404316104,C1.3,163.08467175902996,3.628265340267088,0.7211885999348122
2205032354,2022-05-03 23:41:23.910,2022-05-03 23:54:55.911,2022-05-04 00:03:43.912,141.24041098423842,18.517785404316104,102.4996480244145,18.517785404316104,C1.3,2205040034,2022-05-04 00:16:47.914,2022-05-04 00:34:23.916,2022-05-04 00:44:03.917,121.73022089682064,14.101131429845978,82.6272131295053,14.101131429845978,M5.3,163.09454990234732,3.626762310968635,0.7214621129864371
2205040034,2022-05-04 00:16:47.914,2022-05-04 00:34:23.916,2022-05-04 00:44:03.917,121.73022089682064,14.101131429845978,82.6272131295053,14.101131429845978,M5.3,2205040100,2022-05-04 00:51:31.917,2022-05-04 01:00:07.918,2022-05-04 01:38:43.922,141.9690456096899,17.905457227688665,102.6298443179426,17.905457227688668,C6.2,163.1009761091943,3.6257821252411495,0.721640376834325
