FlareID_1,Start_Time_1,Peak_Time_1,End_Time_1,hgs_lon_1,hgs_lat_1,hgc_lon_1,hgc_lat_1,total_counts_1,energy_keV_1,AR_1,FlareID_2,Start_Time_2,Peak_Time_2,End_Time_2,hgs_lon_2,hgs_lat_2,hgc_lon_2,hgc_lat_2,total_counts_2,energy_keV_2,AR_2
3082660,2003-08-26 19:51:56,2003-08-26 19:55:10,2003-08-26 19:59:12,19.691610145101286,12.994144672537049,61.49257100554425,12.994144672537043,45102,6-12,441,3082642,2003-08-26 20:13:36,2003-08-26 20:14:42,2003-08-26 20:17:20,53.79453131157942,6.553256239442369,95.39670088571228,6.553256239442369,25236,6-12,436
3082733,2003-08-27 00:43:32,2003-08-27 00:44:50,2003-08-27 00:50:16,-23.85997321647193,3.1689273194745047,15.26557326392526,3.1689273194745047,180976,12-25,445,3082781,2003-08-27 01:23:44,2003-08-27 01:24:38,2003-08-27 01:33:12,21.687901807578665,13.884188335745703,60.444617216261285,13.884188335745703,82583,6-12,441
3112421,2003-11-24 23:55:36,2003-11-24 23:59:26,2003-11-24 00:07:16,-7.469419712558533,-14.19960861554867,284.6524808703738,-14.199608615548666,159036,12-25,508,31125126,2003-11-25 00:38:40,2003-11-25 00:42:26,2003-11-25 00:43:20,-54.28293377919897,-11.88864831248482,237.44478459555705,-11.88864831248482,25406,6-12,509
31125126,2003-11-25 00:38:40,2003-11-25 00:42:26,2003-11-25 00:43:20,-54.28293377919897,-11.88864831248482,237.44478459555705,-11.88864831248482,25406,6-12,509,3112556,2003-11-25 01:31:40,2003-11-25 01:40:22,2003-11-25 01:41:44,-5.5327209084726405,-14.75108772974767,285.7098973500791,-14.75108772974767,135249,6-12,508
3112556,2003-11-25 01:31:40,2003-11-25 01:40:22,2003-11-25 01:41:44,-5.5327209084726405,-14.75108772974767,285.7098973500791,-14.75108772974767,135249,6-12,508,31125103,2003-11-25 01:41:44,2003-11-25 01:44:06,2003-11-25 01:51:00,-54.85215696462223,-12.389198470704676,236.29832281603532,-12.389198470704676,142129,6-12,509
3112693,2003-11-26 05:17:08,2003-11-26 05:18:46,2003-11-26 05:20:20,-20.18192251378275,-14.493862136591314,255.81710967249865,-14.493862136591313,17505,6-12,511,3112650,2003-11-26 06:44:56,2003-11-26 06:45:54,2003-11-26 06:47:44,-47.45428835184475,-24.954050774190826,227.74114094788925,-24.954050774190826,27747,6-12,510
31126100,2003-11-26 22:30:32,2003-11-26 22:32:18,2003-11-26 22:34:44,-10.788926527402282,-13.109249588906165,255.7518017297253,-13.109249588906165,33000,6-12,511,3112610,2003-11-26 22:34:44,2003-11-26 22:40:14,2003-11-26 22:41:56,20.553414280751294,-15.007517594846508,287.0557017957707,-15.007517594846508,378431,12-25,508
3112610,2003-11-26 22:34:44,2003-11-26 22:40:14,2003-11-26 22:41:56,20.553414280751294,-15.007517594846508,287.0557017957707,-15.007517594846508,378431,12-25,508,3112637,2003-11-26 23:02:56,2003-11-26 23:05:18,2003-11-26 23:07:52,-37.749044967933685,-24.564903263873862,228.4951404640808,-24.564903263873862,110010,12-25,510
3112744,2003-11-27 00:00:36,2003-11-27 00:01:02,2003-11-27 00:07:40,-38.01352195063981,-23.210264352685343,227.70286630797983,-23.21026435268534,92581,6-12,510,3112782,2003-11-27 00:13:12,2003-11-27 00:14:10,2003-11-27 00:19:16,19.634864935525663,-14.88453539184972,285.2359310783109,-14.884535391849717,54930,6-12,508
3112703,2003-11-27 01:57:24,2003-11-27 02:02:18,2003-11-27 02:13:40,25.486758890570325,-17.725969414537023,290.1341300043496,-17.72596941453702,893174,25-50,508,3112795,2003-11-27 03:13:28,2003-11-27 03:15:46,2003-11-27 03:25:08,-27.365008694543636,-11.883273669476116,236.58615957978387,-11.883273669476116,75749,6-12,509
3112751,2003-11-27 03:46:12,2003-11-27 03:47:06,2003-11-27 03:49:12,-7.478005962039674,-12.637282698649935,256.1735694927812,-12.637282698649935,24437,6-12,511,3112723,2003-11-27 04:58:48,2003-11-27 05:00:06,2003-11-27 05:05:56,27.54674851516146,-18.88644162505304,290.53385063391863,-18.88644162505305,351203,12-25,508
3112723,2003-11-27 04:58:48,2003-11-27 05:00:06,2003-11-27 05:05:56,27.54674851516146,-18.88644162505304,290.53385063391863,-18.88644162505305,351203,12-25,508,3112724,2003-11-27 05:05:56,2003-11-27 05:12:54,2003-11-27 05:42:04,-7.043598813792414,-14.343357802139511,255.8782153173049,-14.343357802139511,1188699,12-25,511
3112724,2003-11-27 05:05:56,2003-11-27 05:12:54,2003-11-27 05:42:04,-7.043598813792414,-14.343357802139511,255.8782153173049,-14.343357802139511,1188699,12-25,511,3112796,2003-11-27 06:33:36,2003-11-27 06:37:14,2003-11-27 06:40:40,25.212736007117385,-14.237622622517511,287.332179455075,-14.237622622517511,2013324,12-25,508
3112859,2003-11-28 00:37:04,2003-11-28 00:40:38,2003-11-28 00:53:40,-16.88340326874129,-13.275601143568895,235.31964993269625,-13.275601143568895,286532,6-12,509,3112802,2003-11-28 01:43:16,2003-11-28 01:50:38,2003-11-28 02:15:48,36.33824852247137,-14.40252700325024,287.93541195095213,-14.402527003250237,7600852,12-25,508
31128105,2003-11-28 03:15:24,2003-11-28 03:17:30,2003-11-28 03:22:04,34.188844686405986,-19.75930754809757,284.94276639171574,-19.75930754809757,48313,6-12,508,3112890,2003-11-28 03:40:08,2003-11-28 03:44:02,2003-11-28 03:51:48,-14.329009397326786,-10.022384296546177,236.19854291259304,-10.022384296546177,264754,6-12,509
3112890,2003-11-28 03:40:08,2003-11-28 03:44:02,2003-11-28 03:51:48,-14.329009397326786,-10.022384296546177,236.19854291259304,-10.022384296546177,264754,6-12,509,3112863,2003-11-28 03:51:48,2003-11-28 03:52:50,2003-11-28 03:56:20,34.7738055583966,-20.2737570364144,285.1945798701892,-20.2737570364144,74062,6-12,508
31128106,2003-11-28 04:53:04,2003-11-28 04:58:30,2003-11-28 05:02:12,37.324664915289816,-15.1623162429734,287.184702392152,-15.1623162429734,53468,6-12,508,31128107,2003-11-28 05:18:20,2003-11-28 05:19:42,2003-11-28 05:21:16,-20.12885407294669,-22.21154263263917,229.49993294393303,-22.21154263263917,17905,6-12,510
31128107,2003-11-28 05:18:20,2003-11-28 05:19:42,2003-11-28 05:21:16,-20.12885407294669,-22.21154263263917,229.49993294393303,-22.21154263263917,17905,6-12,510,3112866,2003-11-28 06:37:48,2003-11-28 06:44:02,2003-11-28 06:47:24,38.95743772497406,-14.826640587911006,287.858914950881,-14.82664058791101,128940,6-12,508
3122073,2003-12-20 21:45:32,2003-12-20 21:46:14,2003-12-20 21:52:56,-53.96193033326245,9.372807381707744,256.7445951230079,9.372807381707744,46287,6-12,528,3122074,2003-12-20 21:57:36,2003-12-20 21:58:26,2003-12-20 22:01:24,-20.50220874598392,10.704865401602513,290.09392991657904,10.704865401602513,25320,6-12,525
3122447,2003-12-24 07:28:56,2003-12-24 07:31:22,2003-12-24 07:37:16,26.402387909445903,9.077983274465511,292.25397333073954,9.077983274465511,104917,6-12,525,3122486,2003-12-24 07:41:36,2003-12-24 07:42:14,2003-12-24 07:43:44,-8.100808122313254,9.894383319587302,257.63491025938055,9.894383319587302,13048,6-12,528
3122570,2003-12-25 16:48:48,2003-12-25 16:49:50,2003-12-25 16:51:16,45.45072555625333,10.319071452540092,293.0089601211466,10.319071452540092,16867,6-12,525,31225110,2003-12-25 17:23:24,2003-12-25 17:24:14,2003-12-25 17:29:12,8.506701017311022,9.366265216927738,255.74844333234603,9.366265216927738,60795,6-12,528
4040432,2004-04-04 03:47:52,2004-04-04 03:48:22,2004-04-04 03:49:44,-51.31098829556521,-17.248495189465213,312.88505653104033,-17.248495189465213,11577,6-12,588,4040434,2004-04-04 04:28:04,2004-04-04 04:33:42,2004-04-04 04:35:28,7.2609057120308815,-14.288177483393364,11.088575344969604,-14.288177483393364,48230,6-12,587
4040680,2004-04-06 20:44:20,2004-04-06 20:44:46,2004-04-06 20:45:16,-13.092718519048104,-18.315392880634068,315.39486716036873,-18.31539288063407,4234,6-12,588,4040666,2004-04-06 21:49:08,2004-04-06 21:57:18,2004-04-06 22:04:00,42.38162968348498,-9.111707936509031,10.27531824589048,-9.111707936509031,145276,6-12,587
4040746,2004-04-07 09:28:40,2004-04-07 09:29:26,2004-04-07 09:31:40,-5.099930064772934,-16.591054461697816,316.38238009477664,-16.59105446169782,19202,6-12,588,4040749,2004-04-07 10:44:12,2004-04-07 10:46:22,2004-04-07 10:48:04,49.864134320332205,-12.247952089115444,10.654153782737206,-12.247952089115444,19390,6-12,587
4040749,2004-04-07 10:44:12,2004-04-07 10:46:22,2004-04-07 10:48:04,49.864134320332205,-12.247952089115444,10.654153782737206,-12.247952089115444,19390,6-12,587,4040785,2004-04-07 11:07:20,2004-04-07 11:07:46,2004-04-07 11:08:20,-3.169532606768314,-16.601117601322795,317.40846094911115,-16.601117601322795,4232,6-12,588
4041915,2004-04-19 04:25:56,2004-04-19 04:32:34,2004-04-19 04:38:24,13.304734641324318,-17.935087081386293,179.13268442148248,-17.935087081386293,139995,6-12,593,4041917,2004-04-19 05:51:32,2004-04-19 05:52:30,2004-04-19 05:54:48,-38.37785779437155,-4.707968398454409,126.6650096070416,-4.707968398454409,23646,6-12,595
4051869,2004-05-18 01:43:00,2004-05-18 01:43:34,2004-05-18 01:44:04,32.391292233104195,-4.995551126324623,176.39041227983597,-4.995551126324623,5486,6-12,609,4051823,2004-05-18 02:44:48,2004-05-18 02:48:22,2004-05-18 02:51:20,-7.692892184635525,-11.374162937998095,135.73856063096187,-11.374162937998095,57370,6-12,617
4060316,2004-06-03 04:51:00,2004-06-03 04:51:18,2004-06-03 04:52:40,44.91995413361243,-12.488629881181197,335.4916338497303,-12.488629881181197,7280,6-12,625,4060348,2004-06-03 05:07:08,2004-06-03 05:07:42,2004-06-03 05:08:28,-7.788629234067969,-15.555003791032943,282.63477217797896,-15.555003791032943,5531,6-12,621
4060626,2004-06-06 13:01:04,2004-06-06 13:02:46,2004-06-06 13:04:32,-26.31759028096934,-9.48445664766369,220.04431818551652,-9.48445664766369,23740,6-12,627,4060643,2004-06-06 13:57:48,2004-06-06 13:59:26,2004-06-06 14:00:08,-5.175818189671645,-7.092270833966411,240.66463499524863,-7.092270833966411,11440,6-12,624
4090886,2004-09-08 05:42:08,2004-09-08 05:43:34,2004-09-08 05:44:12,-2.5839459108689766,-4.335175889017737,84.52893692566175,-4.335175889017738,16265,6-12,669,4090817,2004-09-08 07:07:00,2004-09-08 07:07:46,2004-09-08 07:11:04,47.01755117345688,-10.033676911053576,133.35217530182885,-10.033676911053576,46002,6-12,671
4090852,2004-09-08 15:23:32,2004-09-08 15:24:30,2004-09-08 15:26:36,3.0672169425435807,-4.888246877482998,84.84848620513536,-4.888246877482998,29716,6-12,669,4090875,2004-09-08 16:09:48,2004-09-08 16:12:14,2004-09-08 16:16:32,54.12340119596037,-9.93697614741312,135.4803951055627,-9.93697614741312,78001,6-12,671
4090875,2004-09-08 16:09:48,2004-09-08 16:12:14,2004-09-08 16:16:32,54.12340119596037,-9.93697614741312,135.4803951055627,-9.93697614741312,78001,6-12,671,4090877,2004-09-08 17:35:24,2004-09-08 17:37:54,2004-09-08 17:39:52,6.138672870305665,-4.369069884323588,86.71069777415046,-4.369069884323589,48615,6-12,669
4090880,2004-09-08 21:18:20,2004-09-08 21:19:06,2004-09-08 21:22:44,11.01151420109816,-5.075240754749061,89.53920547160077,-5.075240754749061,42003,6-12,669,4090894,2004-09-08 21:27:40,2004-09-08 21:27:54,2004-09-08 21:30:04,52.967466240431015,-8.945835700604128,131.40956967379697,-8.945835700604128,18227,6-12,671
4102812,2004-10-28 14:42:56,2004-10-28 14:44:38,2004-10-28 14:46:56,34.76672665029783,12.82093566822862,177.1668496512751,12.82093566822862,114824,12-25,687,4102868,2004-10-28 16:05:48,2004-10-28 16:08:14,2004-10-28 16:12:48,-10.591835826903887,15.292482185106095,131.04940101358494,15.292482185106095,65033,6-12,691
4102868,2004-10-28 16:05:48,2004-10-28 16:08:14,2004-10-28 16:12:48,-10.591835826903887,15.292482185106095,131.04940101358494,15.292482185106095,65033,6-12,691,4102890,2004-10-28 16:23:20,2004-10-28 16:24:50,2004-10-28 16:26:04,32.54366105864106,14.895851463379136,174.02432917850334,14.895851463379136,22540,6-12,687
5021527,2005-02-15 08:43:52,2005-02-15 08:45:02,2005-02-15 08:46:28,-17.661201703535937,-10.473747843973966,118.86648260974202,-10.473747843973966,15126,6-12,735,5021528,2005-02-15 10:09:00,2005-02-15 10:10:58,2005-02-15 10:13:40,15.582146560047285,-7.134337234691547,151.33133277472385,-7.134337234691547,65208,6-12,733
5021547,2005-02-15 22:56:00,2005-02-15 22:56:58,2005-02-15 23:00:04,25.68158739186193,-6.320997773494292,154.41692603844476,-6.320997773494292,85762,6-12,733,5021649,2005-02-16 00:24:16,2005-02-16 00:25:10,2005-02-16 00:25:52,-8.041774870143513,-8.398868010344131,119.88640166527809,-8.398868010344131,10945,6-12,735
5021779,2005-02-17 20:34:08,2005-02-17 20:34:38,2005-02-17 20:38:16,14.188483338088496,-5.211725567120894,117.88415817018466,-5.211725567120894,42781,6-12,735,5021767,2005-02-17 21:15:24,2005-02-17 21:17:18,2005-02-17 21:23:04,36.27421142913792,-4.021764294383417,139.5925019370293,-4.021764294383417,308413,6-12,734
5031541,2005-03-15 22:37:20,2005-03-15 22:37:58,2005-03-15 22:38:40,32.59120372753558,-2.412036282425654,152.63715685066543,-2.412036282425654,9450,6-12,742,5031503,2005-03-15 23:43:44,2005-03-15 23:44:14,2005-03-15 23:45:24,7.064894190707507,-7.982072945455727,126.50306998370306,-7.982072945455727,11023,12-25,743
5031503,2005-03-15 23:43:44,2005-03-15 23:44:14,2005-03-15 23:45:24,7.064894190707507,-7.982072945455727,126.50306998370306,-7.982072945455727,11023,12-25,743,5031623,2005-03-16 00:18:24,2005-03-16 00:19:10,2005-03-16 00:19:56,42.08312860554791,-2.285639803221366,161.20399032523903,-2.2856398032213665,9327,6-12,742
5031653,2005-03-16 05:09:32,2005-03-16 05:10:14,2005-03-16 05:11:00,46.71168045823028,-6.220210854982853,163.16769769699567,-6.220210854982853,9135,6-12,742,5031631,2005-03-16 06:23:44,2005-03-16 06:27:06,2005-03-16 06:28:08,8.192303935961675,-9.851845155039095,123.96913809269948,-9.851845155039095,37052,6-12,743
5031631,2005-03-16 06:23:44,2005-03-16 06:27:06,2005-03-16 06:28:08,8.192303935961675,-9.851845155039095,123.96913809269948,-9.851845155039095,37052,6-12,743,5031647,2005-03-16 06:28:08,2005-03-16 06:29:54,2005-03-16 06:41:48,45.70010687017008,-3.574380686898036,161.43666595902994,-3.574380686898036,301046,12-25,742
50430103,2005-04-30 20:47:44,2005-04-30 20:48:14,2005-04-30 20:49:04,-2.1936708081054803,-10.475958422499026,231.73745699748343,-10.475958422499026,9095,6-12,756,50430104,2005-04-30 20:49:36,2005-04-30 20:49:50,2005-04-30 20:50:20,22.64622482001532,-6.193788603614656,256.56022044135045,-6.193788603614656,5499,6-12,757
50430104,2005-04-30 20:49:36,2005-04-30 20:49:50,2005-04-30 20:50:20,22.64622482001532,-6.193788603614656,256.56022044135045,-6.193788603614656,5499,6-12,757,50430105,2005-04-30 21:46:52,2005-04-30 21:47:22,2005-04-30 21:48:08,-3.274509432184118,-8.722977627932426,230.113894721037,-8.722977627932426,6957,6-12,756
50430105,2005-04-30 21:46:52,2005-04-30 21:47:22,2005-04-30 21:48:08,-3.274509432184118,-8.722977627932426,230.113894721037,-8.722977627932426,6957,6-12,756,50430106,2005-04-30 22:25:08,2005-04-30 22:25:46,2005-04-30 22:27:56,23.431956757691285,-6.16547761213785,256.46915020792096,-6.16547761213785,15464,6-12,757
50430106,2005-04-30 22:25:08,2005-04-30 22:25:46,2005-04-30 22:27:56,23.431956757691285,-6.16547761213785,256.46915020792096,-6.16547761213785,15464,6-12,757,5043014,2005-04-30 23:32:28,2005-04-30 23:34:22,2005-04-30 23:37:08,-1.7633045716455058,-9.80312274874686,230.65590377746756,-9.803122748746858,57501,12-25,756
5070227,2005-07-02 04:59:12,2005-07-02 05:03:34,2005-07-02 05:09:20,-30.74244158339269,-1.530198053318475,98.34910917814186,-1.530198053318475,408675,12-25,783,5070257,2005-07-02 05:09:20,2005-07-02 05:14:34,2005-07-02 05:24:32,-3.5009881124273647,-18.088103762054523,125.4974217861696,-18.088103762054523,403017,6-12,785
5070347,2005-07-03 00:03:40,2005-07-03 00:07:58,2005-07-03 00:12:20,6.623481255308449,-19.51773178751744,125.195699575228,-19.51773178751744,181359,6-12,785,5070348,2005-07-03 00:13:28,2005-07-03 00:14:26,2005-07-03 00:19:36,-18.00357197366111,-4.390868061634751,100.47857054096616,-4.390868061634751,81588,6-12,783
5070437,2005-07-04 00:31:40,2005-07-04 00:35:10,2005-07-04 00:40:20,46.78687396396483,-15.664950225525374,151.86622074539534,-15.664950225525374,201575,6-12,782,5070483,2005-07-04 02:00:40,2005-07-04 02:01:46,2005-07-04 02:03:24,-2.6624754398739583,-1.934188666510472,101.59885057580982,-1.934188666510472,30746,6-12,783
5070641,2005-07-06 02:04:56,2005-07-06 02:06:26,2005-07-06 02:07:52,27.14232096724863,14.689888557498902,104.89411478963524,14.689888557498902,37530,6-12,781,5070646,2005-07-06 03:30:48,2005-07-06 03:32:30,2005-07-06 03:35:52,-18.549244132415254,12.73597872225882,58.41335601560952,12.73597872225882,61980,6-12,786
5070646,2005-07-06 03:30:48,2005-07-06 03:32:30,2005-07-06 03:35:52,-18.549244132415254,12.73597872225882,58.41335601560952,12.73597872225882,61980,6-12,786,5070647,2005-07-06 03:51:56,2005-07-06 03:53:06,2005-07-06 03:55:00,28.28783247324476,14.789471308366382,105.0561979661161,14.789471308366382,64388,6-12,781
5070885,2005-07-08 19:11:36,2005-07-08 19:12:10,2005-07-08 19:12:48,-25.887671458278987,18.150016853908745,15.959075443517952,18.150016853908745,11289,6-12,789,5070826,2005-07-08 19:14:48,2005-07-08 19:17:30,2005-07-08 19:19:56,13.483663961811326,13.333754978679076,55.30100126933457,13.333754978679073,69359,6-12,786
5070968,2005-07-09 06:53:16,2005-07-09 06:57:22,2005-07-09 06:59:20,-21.50461088095756,16.499169257527537,13.893496606206288,16.49916925752754,107344,6-12,789,5070970,2005-07-09 08:18:16,2005-07-09 08:19:42,2005-07-09 08:20:36,22.04439303716092,13.343636657485288,56.66131509059134,13.343636657485291,16037,6-12,786
5070970,2005-07-09 08:18:16,2005-07-09 08:19:42,2005-07-09 08:20:36,22.04439303716092,13.343636657485288,56.66131509059134,13.343636657485291,16037,6-12,786,5070962,2005-07-09 08:31:20,2005-07-09 08:33:06,2005-07-09 08:35:08,-21.50880611196817,15.947350153075456,12.98802789801498,15.947350153075456,30604,6-12,789
5080280,2005-08-02 08:15:16,2005-08-02 08:17:06,2005-08-02 08:19:32,-19.51084039477263,12.936682815518322,57.60626671158504,12.936682815518322,51159,6-12,792,5080241,2005-08-02 08:19:32,2005-08-02 08:26:14,2005-08-02 08:34:04,37.06366330087223,15.106184700872769,114.14158597407967,15.106184700872769,297069,6-12,793
5080241,2005-08-02 08:19:32,2005-08-02 08:26:14,2005-08-02 08:34:04,37.06366330087223,15.106184700872769,114.14158597407967,15.106184700872769,297069,6-12,793,5080209,2005-08-02 09:46:20,2005-08-02 09:56:46,2005-08-02 10:08:04,-18.65612995892542,12.907991693127482,57.6246354106342,12.907991693127482,1625026,12-25,792
5082030,2005-08-20 01:26:44,2005-08-20 01:28:54,2005-08-20 01:30:04,23.92296875578187,-10.909134521986152,226.8233141204624,-10.909134521986152,24796,6-12,798,5082031,2005-08-20 01:30:52,2005-08-20 01:32:54,2005-08-20 01:36:48,51.76816881565355,-15.052836061818423,254.6305790048717,-15.052836061818423,49310,6-12,797
5120158,2005-12-01 06:48:04,2005-12-01 06:48:58,2005-12-01 06:50:44,-28.03985078762355,-4.133792854890714,252.92543488370143,-4.133792854890714,65296,6-12,826,5120117,2005-12-01 07:42:16,2005-12-01 07:46:30,2005-12-01 08:10:48,-52.38507438228493,-5.669894931413976,228.0841941738609,-5.669894931413976,7459548,12-25,828
5120117,2005-12-01 07:42:16,2005-12-01 07:46:30,2005-12-01 08:10:48,-52.38507438228493,-5.669894931413976,228.0841941738609,-5.669894931413976,7459548,12-25,828,51201132,2005-12-01 08:10:48,2005-12-01 08:11:34,2005-12-01 08:13:40,-27.24208674317589,-4.134664871565173,252.9660561028847,-4.134664871565172,324383,12-25,826
5120301,2005-12-03 00:58:24,2005-12-03 00:59:46,2005-12-03 01:00:56,-5.4116542761100845,-3.787369958803948,252.39739991660704,-3.787369958803948,205972,12-25,826,5120368,2005-12-03 01:00:56,2005-12-03 01:18:34,2005-12-03 01:28:16,-28.894057269261797,-6.575530650568341,228.89181361550388,-6.575530650568339,2761642,6-12,828
5120368,2005-12-03 01:00:56,2005-12-03 01:18:34,2005-12-03 01:28:16,-28.894057269261797,-6.575530650568341,228.89181361550388,-6.575530650568339,2761642,6-12,828,5120369,2005-12-03 01:28:16,2005-12-03 01:29:34,2005-12-03 01:34:00,-2.766688630471265,-5.141227665192485,254.76904660914636,-5.141227665192485,324470,12-25,826
5120393,2005-12-03 19:13:52,2005-12-03 19:14:06,2005-12-03 19:14:52,3.701557939590828,-3.5884592803779847,251.48572761263796,-3.5884592803779847,11332,6-12,826,5120383,2005-12-03 20:11:04,2005-12-03 20:11:46,2005-12-03 20:18:52,-16.94849636202116,-6.737697382870375,230.31222561370055,-6.737697382870375,49886,6-12,828
6040503,2006-04-05 06:45:08,2006-04-05 06:48:02,2006-04-05 06:55:00,17.365496620402833,-17.58885352205078,91.62315487104992,-17.588853522050776,1077860,12-25,867,6040540,2006-04-05 07:04:04,2006-04-05 07:04:42,2006-04-05 07:05:40,41.09670388079041,-8.225558185865939,115.1808647662006,-8.225558185865939,15788,6-12,865
6040516,2006-04-05 21:03:52,2006-04-05 21:07:18,2006-04-05 21:11:32,26.084165953281783,-16.42516814711037,92.472588309083,-16.42516814711037,900411,25-50,867,6040548,2006-04-05 21:33:20,2006-04-05 21:35:30,2006-04-05 21:36:32,49.348325508853016,-11.467620902626926,115.46671651818582,-11.467620902626926,41144,6-12,865
6040601,2006-04-06 00:28:20,2006-04-06 00:29:26,2006-04-06 00:32:08,28.440112816763865,-16.728459902756196,92.9548032839704,-16.728459902756196,56766,6-12,867,6040618,2006-04-06 01:47:36,2006-04-06 01:51:54,2006-04-06 01:54:08,51.38727136509663,-9.00527285586614,115.17555757771144,-9.005272855866142,73584,6-12,865
6041138,2006-04-11 12:09:52,2006-04-11 12:10:22,2006-04-11 12:11:20,-13.77800700928202,-7.568988351286397,338.313564862369,-7.568988351286397,11790,6-12,870,6041126,2006-04-11 12:16:36,2006-04-11 12:19:58,2006-04-11 12:23:16,36.52706291932435,-12.16752334929055,28.55690798610001,-12.167523349290551,94677,6-12,869
6060735,2006-06-07 14:07:20,2006-06-07 14:10:26,2006-06-07 14:11:40,-29.44446519548069,-4.560643183728899,287.98023162484503,-4.560643183728899,48580,6-12,892,6060736,2006-06-07 14:19:04,2006-06-07 14:21:18,2006-06-07 14:24:00,-54.70458293494818,-1.9933722814526815,262.6122687413873,-1.9933722814526815,53412,6-12,893
6060736,2006-06-07 14:19:04,2006-06-07 14:21:18,2006-06-07 14:24:00,-54.70458293494818,-1.9933722814526815,262.6122687413873,-1.9933722814526815,53412,6-12,893,6060739,2006-06-07 15:48:24,2006-06-07 15:50:10,2006-06-07 15:51:28,-30.0851604711915,-6.070463798133483,286.41059686630103,-6.070463798133483,33501,6-12,892
6060762,2006-06-07 18:09:48,2006-06-07 18:10:34,2006-06-07 18:11:32,-28.119433903473123,-5.754093065331113,287.07666364048794,-5.754093065331113,14374,6-12,892,6060742,2006-06-07 18:30:52,2006-06-07 18:32:18,2006-06-07 18:33:32,-53.4871931956734,-2.46286980460361,261.5152725729928,-2.46286980460361,31059,6-12,893
6060743,2006-06-07 19:02:32,2006-06-07 19:03:06,2006-06-07 19:03:48,-52.14193984632556,-1.6721692619427222,262.5694653859088,-1.6721692619427222,13992,6-12,893,6060714,2006-06-07 19:08:04,2006-06-07 19:09:22,2006-06-07 19:12:36,-27.24710704347353,-6.112985163373245,287.4134391756437,-6.112985163373245,94648,6-12,892
6090813,2006-09-08 03:27:36,2006-09-08 03:28:22,2006-09-08 03:34:28,-44.18279392933562,-15.922623973570682,129.05380691744358,-15.922623973570682,57808,6-12,908,6090806,2006-09-08 04:55:56,2006-09-08 04:57:42,2006-09-08 05:06:24,-5.761918025971397,-8.313047001940816,166.6645775945755,-8.313047001940815,294291,12-25,909
6120218,2006-12-02 05:03:20,2006-12-02 05:07:58,2006-12-02 05:18:56,50.62890454745301,-8.008575900120945,181.8088919928405,-8.008575900120945,230306,6-12,928,6120219,2006-12-02 06:07:44,2006-12-02 06:10:22,2006-12-02 06:12:24,5.412782667571788,-9.271377324509844,136.0033814531506,-9.271377324509844,49781,6-12,926
8032622,2008-03-26 02:59:44,2008-03-26 03:01:50,2008-03-26 03:10:44,-46.088114388945655,-8.674853654280497,233.8413484598941,-8.674853654280497,101980,6-12,988,8032636,2008-03-26 03:26:12,2008-03-26 03:26:46,2008-03-26 03:27:20,-18.722454394484718,-6.514999373615891,260.9646110308367,-6.514999373615891,7782,6-12,987
10093044,2010-09-30 12:12:36,2010-09-30 12:13:30,2010-09-30 12:15:16,51.12973735028157,19.958623992333344,85.70505392943267,19.95862399233334,18533,6-12,1110,10093020,2010-09-30 12:16:44,2010-09-30 12:21:50,2010-09-30 12:24:00,29.12739544509376,20.998749025099197,63.66483459101087,20.998749025099197,78615,6-12,1109
10102639,2010-10-26 04:47:52,2010-10-26 04:48:26,2010-10-26 04:49:08,2.232104359390385,21.99642310292723,57.89796200847115,21.99642310292723,8901,6-12,1117,10102610,2010-10-26 05:29:52,2010-10-26 05:32:58,2010-10-26 05:42:08,38.57135673445577,23.648206583867065,93.85255839364594,23.64820658386706,540270,12-25,1119
10102610,2010-10-26 05:29:52,2010-10-26 05:32:58,2010-10-26 05:42:08,38.57135673445577,23.648206583867065,93.85255839364594,23.64820658386706,540270,12-25,1119,10102630,2010-10-26 05:45:36,2010-10-26 05:46:38,2010-10-26 05:47:08,10.160053152911004,20.6271899828592,65.2971615255178,20.6271899828592,14101,6-12,1117
11031134,2011-03-11 08:57:04,2011-03-11 09:02:14,2011-03-11 09:08:44,-0.3779550329157928,20.28641281589096,61.32928163919671,20.28641281589096,273123,6-12,1169,11031180,2011-03-11 10:21:12,2011-03-11 10:21:38,2011-03-11 10:22:20,31.027838417103823,8.651476099977188,91.96516676892767,8.651476099977188,12198,6-12,1166
11031184,2011-03-11 16:58:48,2011-03-11 16:59:22,2011-03-11 17:04:16,34.6489466792411,9.15612271239102,91.94778727168406,9.15612271239102,52169,6-12,1166,11031185,2011-03-11 17:44:56,2011-03-11 17:45:26,2011-03-11 17:47:04,8.295000426206977,15.218501092135458,65.17166580742126,15.218501092135458,17768,6-12,1169
11031284,2011-03-12 10:29:20,2011-03-12 10:29:54,2011-03-12 10:36:40,17.346897963202387,15.88240686302472,65.03193176633563,15.88240686302472,949369,12-25,1169,11031263,2011-03-12 11:57:00,2011-03-12 11:57:54,2011-03-12 12:02:32,45.13716069094146,8.445631665800798,92.01990928595872,8.445631665800796,228686,12-25,1166
11031293,2011-03-12 18:32:24,2011-03-12 18:35:14,2011-03-12 18:37:40,49.56973361110301,8.931986439041838,92.83393119539028,8.931986439041838,68908,6-12,1166,11031271,2011-03-12 19:47:00,2011-03-12 19:47:34,2011-03-12 19:48:32,21.944896886359068,16.095151988147958,64.52637778849322,16.095151988147958,17309,6-12,1169
