FlareID_1,Start_Time_1,Peak_Time_1,End_Time_1,hgs_lon_1,hgs_lat_1,hgc_lon_1,hgc_lat_1,131_Magnitude_1,FlareID_2,Start_Time_2,Peak_Time_2,End_Time_2,hgs_lon_2,hgs_lat_2,hgc_lon_2,hgc_lat_2,131_Magnitude_2
5465,2013-11-16 14:13:00,2013-11-16 14:19:00,2013-11-16 14:43:00,32.96294785,-14.11368561,100.69338249947278,-14.11368561,8285916.877,5610,2013-11-16 14:39:00,2013-11-16 14:43:00,2013-11-16 14:50:00,-8.881828308,-18.48347664,58.61058285147331,-18.483476640000003,9327111.961
5610,2013-11-16 14:39:00,2013-11-16 14:43:00,2013-11-16 14:50:00,-8.881828308,-18.48347664,58.61058285147331,-18.483476640000003,9327111.961,5466,2013-11-16 15:21:00,2013-11-16 15:24:00,2013-11-16 15:30:00,33.48933411,-14.09420013,100.5972459442076,-14.09420013,5900167.767
5467,2013-11-16 15:38:00,2013-11-16 15:51:00,2013-11-16 16:02:00,33.82115173,-14.06989765,100.7734329407237,-14.069897649999998,6592159.845,5563,2013-11-16 16:55:00,2013-11-16 17:26:00,2013-11-17 03:04:00,-0.820156276,-18.48120308,65.42721016114396,-18.48120308,9876471.335
5563,2013-11-16 16:55:00,2013-11-16 17:26:00,2013-11-17 03:04:00,-0.820156276,-18.48120308,65.42721016114396,-18.48120308,9876471.335,5468,2013-11-16 16:57:00,2013-11-16 17:06:00,2013-11-16 17:28:00,34.25018311,-14.0356636,100.47924008132574,-14.0356636,6861137.694
5469,2013-11-16 17:39:00,2013-11-16 17:47:00,2013-11-16 18:01:00,34.79341888,-14.00280952,100.63797717249052,-14.00280952,9169745.74,5600,2013-11-16 18:00:00,2013-11-16 18:05:00,2013-11-16 18:14:00,-0.466057956,-18.49572563,65.18625107115106,-18.49572563,9684023.348
16155,2013-11-16 18:24:01,2013-11-16 19:12:01,2013-11-16 19:24:01,-0.036483459174633,-18.5035076141357,65.39595960372057,-18.5035076141357,11144367.0302442,5509,2013-11-16 19:17:00,2013-11-16 19:26:00,2013-11-16 19:31:00,35.70947266,-13.95588779,100.65686813769392,-13.955887790000002,6081127.912
5480,2013-11-17 03:03:00,2013-11-17 03:06:00,2013-11-17 03:10:00,40.00322723,-13.80193424,100.68453685248024,-13.80193424,6453412.239,5601,2013-11-17 03:35:00,2013-11-17 03:38:00,2013-11-17 03:45:00,4.506039619,-18.61647797,64.89440005035142,-18.61647797,9723970.229
5564,2013-11-17 04:01:00,2013-11-17 04:06:00,2013-11-17 04:12:00,4.608699799,-18.61659813,64.75903909942204,-18.61659813,9824501.926,5481,2013-11-17 05:05:00,2013-11-17 05:12:00,2013-11-17 05:22:00,41.1307373,-13.78931141,100.6951787644297,-13.789311409999998,12231040.53
5482,2013-11-17 06:43:00,2013-11-17 06:47:00,2013-11-17 06:59:00,41.78940201,-13.74498081,100.4566883319536,-13.74498081,6952496.129,5565,2013-11-17 06:45:00,2013-11-17 06:49:00,2013-11-17 06:53:00,5.907320499,-18.62100029,64.55629754392204,-18.62100029,10030885.61
5566,2013-11-17 07:06:00,2013-11-17 07:14:00,2013-11-17 07:20:00,6.47756958,-18.61066437,64.93429924432154,-18.61066437,11067659.18,5483,2013-11-17 07:34:00,2013-11-17 08:03:00,2013-11-17 09:01:00,42.54248047,-13.6630249,100.7428803733405,-13.663024900000002,14408472.7
5483,2013-11-17 07:34:00,2013-11-17 08:03:00,2013-11-17 09:01:00,42.54248047,-13.6630249,100.7428803733405,-13.663024900000002,14408472.7,5567,2013-11-17 07:43:00,2013-11-17 08:04:00,2013-11-17 08:59:00,6.888615608,-18.60625267,65.0066238218515,-18.60625267,11564485.26
5602,2013-11-17 10:15:00,2013-11-17 10:21:00,2013-11-17 10:50:00,6.690092087,-18.62178612,63.41659764070268,-18.621786120000003,10768472.29,5485,2013-11-17 10:41:00,2013-11-17 10:48:00,2013-11-17 11:04:00,44.2010994,-13.78340816,100.6895850328711,-13.783408160000002,9595707.822
5485,2013-11-17 10:41:00,2013-11-17 10:48:00,2013-11-17 11:04:00,44.2010994,-13.78340816,100.6895850328711,-13.783408160000002,9595707.822,5569,2013-11-17 10:56:00,2013-11-17 11:00:00,2013-11-17 11:11:00,6.690092087,-18.62178612,63.04125857087993,-18.62178612,10550492.76
5569,2013-11-17 10:56:00,2013-11-17 11:00:00,2013-11-17 11:11:00,6.690092087,-18.62178612,63.04125857087993,-18.62178612,10550492.76,5486,2013-11-17 11:50:00,2013-11-17 11:56:00,2013-11-17 12:19:00,44.95317078,-13.82205582,100.80998854671698,-13.82205582,8191574.061
5486,2013-11-17 11:50:00,2013-11-17 11:56:00,2013-11-17 12:19:00,44.95317078,-13.82205582,100.80998854671698,-13.82205582,8191574.061,5570,2013-11-17 12:37:00,2013-11-17 12:46:00,2013-11-17 13:16:00,9.500680923,-18.57705879,64.9272324933583,-18.57705879,11560923.22
5570,2013-11-17 12:37:00,2013-11-17 12:46:00,2013-11-17 13:16:00,9.500680923,-18.57705879,64.9272324933583,-18.57705879,11560923.22,5511,2013-11-17 12:40:00,2013-11-17 12:51:00,2013-11-17 13:18:00,43.78927231,-13.75761604,99.18836008944288,-13.757616039999998,6965131.832
5511,2013-11-17 12:40:00,2013-11-17 12:51:00,2013-11-17 13:18:00,43.78927231,-13.75761604,99.18836008944288,-13.757616039999998,6965131.832,5571,2013-11-17 14:10:00,2013-11-17 14:14:00,2013-11-17 14:21:00,6.690092087,-18.62178612,61.2652666339139,-18.621786120000003,10382522.46
5572,2013-11-17 15:04:00,2013-11-17 15:12:00,2013-11-17 15:19:00,6.690092087,-18.62178612,60.77091915523647,-18.62178612,14382777.7,5487,2013-11-17 15:05:00,2013-11-17 15:24:00,2013-11-17 16:19:00,46.54074097,-13.99546432,100.61241345856598,-13.995464320000002,6801555.15
5487,2013-11-17 15:05:00,2013-11-17 15:24:00,2013-11-17 16:19:00,46.54074097,-13.99546432,100.61241345856598,-13.995464320000002,6801555.15,5611,2013-11-17 15:25:00,2013-11-17 15:29:00,2013-11-17 15:33:00,6.690092087,-18.62178612,60.5786730070834,-18.621786120000003,11351206.72
5490,2013-11-17 17:26:00,2013-11-17 17:30:00,2013-11-17 17:54:00,47.86978531,-14.09288311,100.65066325733406,-14.09288311,7371816.779,5573,2013-11-17 17:29:00,2013-11-17 17:37:00,2013-11-17 17:47:00,12.04134941,-18.62051773,64.79476366949011,-18.62051773,11229260.84
5574,2013-11-17 18:59:00,2013-11-17 19:06:00,2013-11-17 19:13:00,12.88652802,-18.61881256,64.81603214507055,-18.61881256,15183258.11,5491,2013-11-17 19:14:00,2013-11-17 19:18:00,2013-11-17 19:24:00,48.65143585,-14.10808563,100.44362171379684,-14.10808563,7590559.464
5491,2013-11-17 19:14:00,2013-11-17 19:18:00,2013-11-17 19:24:00,48.65143585,-14.10808563,100.44362171379684,-14.10808563,7590559.464,5575,2013-11-17 20:16:00,2013-11-17 20:21:00,2013-11-17 20:37:00,13.50203609,-18.62204933,64.72664009434737,-18.62204933,15711904.18
5576,2013-11-17 21:15:00,2013-11-17 21:19:00,2013-11-17 22:03:00,18.41935921,-18.7011795,69.10384542337997,-18.7011795,12472671.04,5494,2013-11-17 22:12:00,2013-11-17 22:16:00,2013-11-17 22:28:00,50.20711136,-14.19734478,100.369789259453,-14.19734478,7563976.049
5495,2013-11-18 01:28:00,2013-11-18 01:39:00,2013-11-18 01:53:00,48.65143585,-14.10808563,97.01982852079594,-14.10808563,8020444.951,5577,2013-11-18 01:59:00,2013-11-18 02:36:00,2013-11-18 03:15:00,18.41935921,-18.7011795,66.50396229882126,-18.7011795,10335367.55
5577,2013-11-18 01:59:00,2013-11-18 02:36:00,2013-11-18 03:15:00,18.41935921,-18.7011795,66.50396229882126,-18.7011795,10335367.55,5496,2013-11-18 02:14:00,2013-11-18 02:33:00,2013-11-18 02:47:00,48.65143585,-14.10808563,96.59872144133408,-14.10808563,7162381.962
5498,2013-11-18 03:32:00,2013-11-18 03:37:00,2013-11-18 04:08:00,48.65143585,-14.10808563,95.88467089854868,-14.10808563,7349433.463,5578,2013-11-18 04:08:00,2013-11-18 04:16:00,2013-11-18 04:49:00,17.74007034,-18.6795578,64.64374385133004,-18.6795578,13679441.97
5578,2013-11-18 04:08:00,2013-11-18 04:16:00,2013-11-18 04:49:00,17.74007034,-18.6795578,64.64374385133004,-18.6795578,13679441.97,5499,2013-11-18 05:19:00,2013-11-18 05:43:00,2013-11-18 06:17:00,48.65143585,-14.10808563,94.90514124122969,-14.10808563,7249727.329
5501,2013-11-18 06:34:00,2013-11-18 06:42:00,2013-11-18 07:06:00,48.65143585,-14.10808563,94.21855587396826,-14.10808563,8035835.504,5579,2013-11-18 06:58:00,2013-11-18 07:04:00,2013-11-18 07:21:00,19.27522659,-18.71437073,64.62263944328096,-18.71437073,13260691.21
5502,2013-11-18 08:30:00,2013-11-18 09:15:00,2013-11-18 10:54:00,48.65143585,-14.10808563,93.15663854351172,-14.10808563,8457539.931,5580,2013-11-18 08:35:00,2013-11-18 08:38:00,2013-11-18 08:49:00,18.51281357,-18.69940758,62.97224400231519,-18.69940758,12202043.06
5514,2013-11-18 11:48:00,2013-11-18 12:03:00,2013-11-18 12:20:00,48.65143585,-14.10808563,91.34405938120806,-14.10808563,7310791.713,5582,2013-11-18 12:01:00,2013-11-18 12:09:00,2013-11-18 12:20:00,22.10046196,-18.76486778,64.67407793980233,-18.764867780000003,13153901.21
5635,2013-11-28 03:59:00,2013-11-28 04:00:00,2013-11-28 05:03:00,-34.49651337,-25.61844063,240.67965852081497,-25.61844063,2430068.28,5626,2013-11-28 05:23:00,2013-11-28 05:26:00,2013-11-28 05:33:00,-2.718847275,-10.92211056,271.6885274250151,-10.922110559999998,6035542.237
5627,2013-11-28 07:25:00,2013-11-28 08:10:00,2013-11-28 08:52:00,-1.170733929,-10.99595928,272.1200563685311,-10.99595928,6042316.276,5637,2013-11-28 08:00:00,2013-11-28 08:07:00,2013-11-28 09:09:00,-37.840065,-25.65922165,235.1303941422653,-25.659221650000003,2559282.968
5638,2013-11-28 09:25:00,2013-11-28 09:38:00,2013-11-28 09:53:00,-34.49651337,-25.61844063,237.69599948894532,-25.61844063,2351442.894,5628,2013-11-28 09:33:00,2013-11-28 09:37:00,2013-11-28 10:27:00,-0.321397811,-10.97907352,271.7978966331174,-10.97907352,6625777.917
5632,2013-11-28 14:44:00,2013-11-28 15:29:00,2013-11-28 16:43:00,2.910950422,-11.09959412,272.18388683633515,-11.099594120000004,6516935.255,5639,2013-11-28 15:53:00,2013-11-28 16:04:00,2013-11-28 18:09:00,-33.52468109,-25.60736465,235.11675030816303,-25.60736465,4060301.467
5641,2013-11-28 18:28:00,2013-11-28 19:10:00,2013-11-28 20:32:00,-33.08346558,-25.61484718,234.1393703301202,-25.61484718,2501265.222,5633,2013-11-28 18:56:00,2013-11-28 20:22:00,2013-11-28 21:40:00,4.991322517,-11.32523918,271.95789641985084,-11.32523918,6153295.672
5661,2013-12-06 22:11:00,2013-12-06 22:15:00,2013-12-06 22:16:00,11.0413456,-13.48155308,170.79932798307837,-13.48155308,7978393.157,5653,2013-12-06 22:29:00,2013-12-06 23:13:00,2013-12-07 00:20:00,44.79863739,-17.54385948,204.391906912662,-17.54385948,6019636.537
5651,2013-12-07 07:14:00,2013-12-07 07:30:00,2013-12-07 08:12:00,49.41201019,-17.64615822,204.2011679096265,-17.64615822,31946666.98,5664,2013-12-07 07:16:00,2013-12-07 07:30:00,2013-12-07 07:47:00,15.89678288,-13.43485832,170.66763927018482,-13.434858320000004,7893923.586
5769,2013-12-21 21:05:00,2013-12-21 21:50:00,2013-12-21 22:32:00,45.54384613,-16.07888031,8.274136429944816,-16.078880309999995,7321632.258,5822,2013-12-21 22:31:00,2013-12-21 23:13:00,2013-12-21 23:18:00,23.64833832,-16.12709236,345.5918812833529,-16.12709236,10951840.09
5845,2013-12-28 07:04:00,2013-12-28 07:11:00,2013-12-28 07:24:00,-15.20144653,-17.50965691,223.0152313124196,-17.509656910000004,7064452.542,5805,2013-12-28 07:19:00,2013-12-28 07:26:00,2013-12-28 08:25:00,24.90429497,-16.13978767,262.9837718724021,-16.13978767,13858774.08
5805,2013-12-28 07:19:00,2013-12-28 07:26:00,2013-12-28 08:25:00,24.90429497,-16.13978767,262.9837718724021,-16.13978767,13858774.08,5846,2013-12-28 08:09:00,2013-12-28 08:17:00,2013-12-28 08:26:00,-16.40113258,-17.54080391,221.2210081149965,-17.540803910000005,7118669.058
5848,2013-12-28 09:44:00,2013-12-28 09:53:00,2013-12-28 09:59:00,-15.52639389,-17.53427315,221.22680910868024,-17.53427315,7773351.703,5807,2013-12-28 10:59:00,2013-12-28 11:12:00,2013-12-28 11:54:00,24.90429497,-16.13978767,260.9714955385887,-16.13978767,12911793.14
5807,2013-12-28 10:59:00,2013-12-28 11:12:00,2013-12-28 11:54:00,24.90429497,-16.13978767,260.9714955385887,-16.13978767,12911793.14,5849,2013-12-28 11:01:00,2013-12-28 11:05:00,2013-12-28 11:37:00,-14.5917263,-17.5123024,221.45718088269405,-17.512302400000003,8143750.519
5809,2013-12-28 14:53:00,2013-12-28 15:23:00,2013-12-28 17:11:00,24.90429497,-16.13978767,258.83117369158646,-16.13978767,12640414.93,5851,2013-12-28 14:59:00,2013-12-28 15:44:00,2013-12-28 16:53:00,-12.19491959,-17.47496223,221.6770791981469,-17.47496223,7116320.717
5851,2013-12-28 14:59:00,2013-12-28 15:44:00,2013-12-28 16:53:00,-12.19491959,-17.47496223,221.6770791981469,-17.47496223,7116320.717,5810,2013-12-28 15:50:00,2013-12-28 16:22:00,2013-12-28 16:30:00,24.90429497,-16.13978767,258.30981455337627,-16.13978767,12584121.36
5852,2013-12-28 17:54:00,2013-12-28 18:04:00,2013-12-28 18:16:00,-11.17657089,-17.46212006,221.0947656702137,-17.46212006,26101385.08,5812,2013-12-28 18:01:00,2013-12-28 18:04:00,2013-12-28 18:06:00,24.90429497,-16.13978767,257.111605141394,-16.13978767,12681276.74
6298,2014-02-06 22:56:00,2014-02-06 23:06:00,2014-02-06 23:21:00,44.38256836,-12.56796169,107.18274253363536,-12.56796169,44815879.27,6299,2014-02-07 00:13:00,2014-02-07 00:20:00,2014-02-07 00:34:00,17.52611542,-12.17053699,79.62224156381832,-12.17053699,21009838.93
6539,2014-02-13 01:32:00,2014-02-13 01:39:00,2014-02-13 01:41:00,12.05594349,-12.28445435,354.42643752551714,-12.28445435,23927974.21,6693,2014-02-13 02:40:00,2014-02-13 03:04:00,2014-02-13 04:14:00,-9.148398399,-11.0763073,332.60028068476095,-11.0763073,6422968.724
6693,2014-02-13 02:40:00,2014-02-13 03:04:00,2014-02-13 04:14:00,-9.148398399,-11.0763073,332.60028068476095,-11.0763073,6422968.724,6543,2014-02-13 03:13:00,2014-02-13 04:06:00,2014-02-13 04:15:00,13.50664711,-12.26730156,354.953562881497,-12.267301559999998,13090403.67
6545,2014-02-13 06:00:00,2014-02-13 06:08:00,2014-02-13 06:27:00,14.71509171,-12.25900459,354.6349004906782,-12.259004590000002,24585206.48,6694,2014-02-13 06:29:00,2014-02-13 07:14:00,2014-02-13 08:52:00,-9.148398399,-11.0763073,330.5062238408329,-11.0763073,7941396.345
6694,2014-02-13 06:29:00,2014-02-13 07:14:00,2014-02-13 08:52:00,-9.148398399,-11.0763073,330.5062238408329,-11.0763073,7941396.345,6546,2014-02-13 06:43:00,2014-02-13 06:48:00,2014-02-13 06:57:00,15.0247488,-12.25107193,354.55134991967816,-12.25107193,9725283.676
6552,2014-02-13 11:19:00,2014-02-13 11:24:00,2014-02-13 11:31:00,17.57897758,-12.2439518,354.5817295730905,-12.2439518,11019000.21,6695,2014-02-13 11:23:00,2014-02-13 12:08:00,2014-02-13 12:48:00,-9.148398399,-11.0763073,327.81777601189765,-11.0763073,6035926.328
6695,2014-02-13 11:23:00,2014-02-13 12:08:00,2014-02-13 12:48:00,-9.148398399,-11.0763073,327.81777601189765,-11.0763073,6035926.328,6553,2014-02-13 12:33:00,2014-02-13 12:42:00,2014-02-13 13:19:00,18.33856583,-12.24124813,354.66463228120523,-12.24124813,13001238.6
6553,2014-02-13 12:33:00,2014-02-13 12:42:00,2014-02-13 13:19:00,18.33856583,-12.24124813,354.66463228120523,-12.24124813,13001238.6,6696,2014-02-13 13:22:00,2014-02-13 13:34:00,2014-02-13 14:20:00,-9.148398399,-11.0763073,326.7295921749361,-11.076307300000002,6211949.887
6696,2014-02-13 13:22:00,2014-02-13 13:34:00,2014-02-13 14:20:00,-9.148398399,-11.0763073,326.7295921749361,-11.076307300000002,6211949.887,6554,2014-02-13 13:33:00,2014-02-13 13:57:00,2014-02-13 14:09:00,18.96170425,-12.23361588,354.73910632709834,-12.23361588,10407260.15
6639,2014-02-13 17:21:00,2014-02-13 17:37:00,2014-02-13 17:41:00,20.77463722,-12.19029331,354.46711123266454,-12.19029331,9371248.021,6697,2014-02-13 17:54:00,2014-02-13 18:39:00,2014-02-15 21:20:00,-9.148398399,-11.0763073,324.2423092577272,-11.0763073,6097068.747
6697,2014-02-13 17:54:00,2014-02-13 18:39:00,2014-02-15 21:20:00,-9.148398399,-11.0763073,324.2423092577272,-11.0763073,6097068.747,6665,2014-02-13 18:02:00,2014-02-13 18:07:00,2014-02-13 18:12:00,20.88041878,-12.18125916,354.19797093928617,-12.181259159999998,9283220.457
6739,2014-02-22 00:14:00,2014-02-22 00:22:00,2014-02-22 00:33:00,-38.80968094,-10.65409088,185.754661144497,-10.65409088,10552260.43,6740,2014-02-22 01:07:00,2014-02-22 01:12:00,2014-02-22 01:25:00,-13.29334068,-10.1897068,210.78627759508564,-10.1897068,10945343.98
7075,2014-02-27 06:07:00,2014-02-27 06:11:00,2014-02-27 07:05:00,-63.32539368,-24.65866852,92.15750917915692,-24.65866852,7714852.173,7047,2014-02-27 06:39:00,2014-02-27 06:42:00,2014-02-27 06:48:00,-39.11919022,-12.88688469,116.071015144865,-12.886884690000002,9892615.184
7047,2014-02-27 06:39:00,2014-02-27 06:42:00,2014-02-27 06:48:00,-39.11919022,-12.88688469,116.071015144865,-12.886884690000002,9892615.184,7076,2014-02-27 06:50:00,2014-02-27 06:58:00,2014-02-27 07:02:00,-62.96090698,-24.63961411,92.12868357964383,-24.63961411,6016526.801
7077,2014-02-27 08:34:00,2014-02-27 08:39:00,2014-02-27 08:48:00,-61.50268173,-24.55729485,92.63564052564334,-24.55729485,7031872.599,7048,2014-02-27 09:52:00,2014-02-27 09:57:00,2014-02-27 09:59:00,-37.52037811,-12.86591244,115.90449166040165,-12.86591244,12584530.13
7048,2014-02-27 09:52:00,2014-02-27 09:57:00,2014-02-27 09:59:00,-37.52037811,-12.86591244,115.90449166040165,-12.86591244,12584530.13,7078,2014-02-27 10:40:00,2014-02-27 10:46:00,2014-02-27 10:50:00,-60.54299927,-24.54454994,92.44282227875618,-24.544549940000003,10047579.77
7078,2014-02-27 10:40:00,2014-02-27 10:46:00,2014-02-27 10:50:00,-60.54299927,-24.54454994,92.44282227875618,-24.544549940000003,10047579.77,7049,2014-02-27 11:01:00,2014-02-27 11:04:00,2014-02-27 11:09:00,-36.63056183,-12.83207798,116.16317599236191,-12.83207798,9775798.495
7050,2014-02-27 11:25:00,2014-02-27 12:10:00,2014-02-27 12:37:00,-35.97848892,-12.8745575,116.59572454693846,-12.8745575,9947009.356,7122,2014-02-27 12:05:00,2014-02-27 12:14:00,2014-02-27 12:20:00,-59.72967148,-24.52739525,92.47866783166651,-24.527395250000005,6344484.324
7064,2014-03-02 12:51:00,2014-03-02 13:12:00,2014-03-02 14:59:00,2.509570837,-13.69189072,114.78084159268802,-13.691890720000002,8290156.705,7094,2014-03-02 13:18:00,2014-03-02 13:28:00,2014-03-02 13:48:00,-20.41185951,-24.79081917,91.61242155808954,-24.790819169999995,4608726.866
7095,2014-03-02 17:50:00,2014-03-02 17:54:00,2014-03-02 18:00:00,-18.14559555,-24.8665905,91.3904835143306,-24.8665905,4303035.796,7060,2014-03-02 18:04:00,2014-03-02 18:49:00,2014-03-02 20:41:00,5.559067726,-13.76304817,114.96707709471202,-13.76304817,8507290.392
16213,2014-03-23 08:12:01,2014-03-23 09:00:01,2014-03-23 09:48:01,8.10521221160889,-13.737286567688,206.16936907600248,-13.737286567688002,16552867.8634936,7472,2014-03-23 08:54:00,2014-03-23 09:04:00,2014-03-23 09:37:00,-23.54118538,-13.35490704,174.13854095677965,-13.354907039999995,5819511.555
16214,2014-03-23 23:48:01,2014-03-24 00:36:01,2014-03-24 01:48:01,8.10521221160889,-13.737286567688,197.59853109050917,-13.737286567688002,16348123.9981832,7478,2014-03-24 00:01:00,2014-03-24 00:12:00,2014-03-24 00:28:00,-23.54118538,-13.35490704,165.83324480855728,-13.35490704,9843999.091
7921,2014-04-15 22:40:00,2014-04-15 22:44:00,2014-04-15 22:54:00,-0.765124917,-15.34161854,245.86787122537297,-15.34161854,4445095.395,16236,2014-04-15 23:12:01,2014-04-15 23:48:01,2014-04-16 00:12:01,-25.3044548034668,-15.7173728942871,221.03495289487543,-15.717372894287102,18144406.6889019
16236,2014-04-15 23:12:01,2014-04-15 23:48:01,2014-04-16 00:12:01,-25.3044548034668,-15.7173728942871,221.03495289487543,-15.717372894287102,18144406.6889019,7922,2014-04-15 23:30:00,2014-04-15 23:36:00,2014-04-15 23:40:00,-0.310248643,-15.2963171,245.8642541804755,-15.296317099999998,4360592.473
7926,2014-04-16 04:49:00,2014-04-16 05:08:00,2014-04-16 06:09:00,2.730034351,-15.11837578,245.9793271135988,-15.11837578,5887039.25,7968,2014-04-16 05:31:00,2014-04-16 05:31:00,2014-04-16 05:48:00,-25.6153698,-15.73673248,217.24878267236704,-15.73673248,16047928.06
7969,2014-04-16 06:35:00,2014-04-16 06:45:00,2014-04-16 07:45:00,-25.09724808,-15.72337627,217.18002264875977,-15.72337627,17988551.96,7927,2014-04-16 06:39:00,2014-04-16 06:56:00,2014-04-16 07:25:00,3.747640133,-15.03199482,245.9882307006422,-15.03199482,5098090.724
7927,2014-04-16 06:39:00,2014-04-16 06:56:00,2014-04-16 07:25:00,3.747640133,-15.03199482,245.9882307006422,-15.03199482,5098090.724,7970,2014-04-16 06:40:00,2014-04-16 07:23:00,2014-04-16 07:28:00,-24.82493401,-15.73500538,217.40648651639333,-15.735005380000004,17246489.02
7972,2014-04-16 10:46:00,2014-04-16 10:55:00,2014-04-16 11:05:00,-23.17941284,-15.80306625,216.79616591442004,-15.80306625,17197880.36,7930,2014-04-16 10:56:00,2014-04-16 11:14:00,2014-04-16 12:05:00,4.763595581,-14.94924355,244.64747296122863,-14.94924355,4136230.814
7931,2014-04-16 14:11:00,2014-04-16 14:29:00,2014-04-16 15:17:00,7.972710133,-14.83219051,246.06840309747972,-14.832190510000006,4929785.376,7975,2014-04-16 14:13:00,2014-04-16 14:29:00,2014-04-16 14:42:00,-22.61579895,-15.78534603,215.46155358649327,-15.785346029999998,15351556.38
7975,2014-04-16 14:13:00,2014-04-16 14:29:00,2014-04-16 14:42:00,-22.61579895,-15.78534603,215.46155358649327,-15.785346029999998,15351556.38,7932,2014-04-16 14:54:00,2014-04-16 15:39:00,2014-04-16 16:47:00,8.846780777,-14.7790699,246.54815420465076,-14.779069900000003,4983742.096
7977,2014-04-16 17:00:00,2014-04-16 17:04:00,2014-04-16 17:09:00,-20.45573425,-15.75868702,216.09018718843924,-15.75868702,16022581.6,7966,2014-04-16 17:02:00,2014-04-16 17:04:00,2014-04-16 17:08:00,9.503910065,-14.78653717,246.03149094709735,-14.78653717,4421435.837
7966,2014-04-16 17:02:00,2014-04-16 17:04:00,2014-04-16 17:08:00,9.503910065,-14.78653717,246.03149094709735,-14.78653717,4421435.837,7978,2014-04-16 17:29:00,2014-04-16 17:35:00,2014-04-16 17:55:00,-20.25787735,-15.74633312,216.022105873116,-15.74633312,18017404.03
7933,2014-04-16 21:28:00,2014-04-16 21:49:00,2014-04-16 22:04:00,4.763595581,-14.94924355,238.8518689754989,-14.94924355,4446154.195,7980,2014-04-16 21:45:00,2014-04-16 21:49:00,2014-04-16 22:24:00,-18.64759445,-15.7765379,215.2847824439756,-15.776537899999996,15292905.38
7935,2014-04-17 01:08:00,2014-04-17 01:26:00,2014-04-17 01:44:00,4.763595581,-14.94924355,236.83437643461104,-14.94924355,5416708.961,7985,2014-04-17 02:35:00,2014-04-17 02:44:00,2014-04-17 03:03:00,-18.48841286,-15.78857327,212.78453637296357,-15.78857327,17182779.56
7986,2014-04-17 04:00:00,2014-04-17 04:14:00,2014-04-17 04:26:00,-18.48841286,-15.78857327,212.00504296482657,-15.78857327,17102398.67,7936,2014-04-17 04:15:00,2014-04-17 04:23:00,2014-04-17 05:10:00,4.763595581,-14.94924355,235.11949346431743,-14.94924355,4580949.822
16228,2014-04-17 11:24:01,2014-04-17 12:00:01,2014-04-17 13:00:01,19.689281463623,-14.679235458374,246.11083377011383,-14.679235458374,8385446.30407578,7991,2014-04-17 11:36:00,2014-04-17 11:55:00,2014-04-17 12:46:00,-12.94145489,-15.67878151,213.37020192565183,-15.67878151,22399588.03
7991,2014-04-17 11:36:00,2014-04-17 11:55:00,2014-04-17 12:46:00,-12.94145489,-15.67878151,213.37020192565183,-15.67878151,22399588.03,7937,2014-04-17 11:40:00,2014-04-17 11:58:00,2014-04-17 12:44:00,19.91675758,-14.69470119,246.1917316051672,-14.694701190000004,8515924.822
7937,2014-04-17 11:40:00,2014-04-17 11:58:00,2014-04-17 12:44:00,19.91675758,-14.69470119,246.1917316051672,-14.694701190000004,8515924.822,7992,2014-04-17 12:52:00,2014-04-17 13:00:00,2014-04-17 13:37:00,-12.28191948,-15.65778542,213.3327632996552,-15.65778542,16664964.05
7992,2014-04-17 12:52:00,2014-04-17 13:00:00,2014-04-17 13:37:00,-12.28191948,-15.65778542,213.3327632996552,-15.65778542,16664964.05,7938,2014-04-17 13:09:00,2014-04-17 13:27:00,2014-04-17 14:18:00,20.72676849,-14.73173523,246.1855488889869,-14.731735230000002,5198562.462
7938,2014-04-17 13:09:00,2014-04-17 13:27:00,2014-04-17 14:18:00,20.72676849,-14.73173523,246.1855488889869,-14.731735230000002,5198562.462,8054,2014-04-17 13:46:00,2014-04-17 14:00:00,2014-04-17 14:15:00,-18.48841286,-15.78857327,206.63105022196933,-15.788573269999995,16334504.72
16237,2014-04-18 07:36:01,2014-04-18 08:12:01,2014-04-18 09:00:01,-3.54224848747253,-15.6053218841553,211.7641533333145,-15.605321884155297,21536268.4107359,7943,2014-04-18 08:03:00,2014-04-18 08:18:00,2014-04-18 08:36:00,31.34673119,-15.01411819,246.4056649907766,-15.01411819,11393864.56
16229,2014-04-18 12:00:01,2014-04-18 13:00:01,2014-04-18 14:00:01,33.9916687011719,-15.0304431915283,246.87687728126184,-15.0304431915283,119492959.348473,16238,2014-04-18 12:12:01,2014-04-18 13:00:01,2014-04-18 13:36:01,-1.56640148162842,-15.5079288482666,211.2087522588808,-15.507928848266602,135359123.785851
16239,2014-04-18 19:36:01,2014-04-18 20:00:01,2014-04-18 21:12:01,0.966429591178894,-15.3581800460815,209.66951765202936,-15.358180046081502,16075982.7014807,7946,2014-04-18 19:49:00,2014-04-18 20:00:00,2014-04-18 20:23:00,32.81678009,-15.02957153,241.4007927876409,-15.029571530000002,6735152.124
8004,2014-04-19 17:14:00,2014-04-19 17:18:00,2014-04-19 17:35:00,-18.48841286,-15.78857327,178.31005076463524,-15.78857327,17156942.96,8221,2014-04-19 18:08:00,2014-04-19 18:13:00,2014-04-19 18:34:00,-56.22205353,-19.76852989,140.08112904966728,-19.76852989,2436770.049
